250,JUD-VEN-001,1,2299,"Prevent judge and venue shopping","JUD-VEN-001  Prevent judge and venue shopping"
251,JUD-REC-001,1,2300,"Strong recusal standards","JUD-REC-001  Strong recusal standards"
252,JUD-OVR-001,1,2301,"Oversight mechanisms for judiciary","JUD-OVR-001  Oversight mechanisms for judiciary"
253,COR-FIN-001,1,2303,"Ban corporate political donations","COR-FIN-001  Ban corporate political donations"
254,COR-FIN-002,1,2304,"Ban Super PACs","COR-FIN-002  Ban Super PACs"
255,COR-FIN-003,1,2305,"Limit individual donations","COR-FIN-003  Limit individual donations"
256,COR-FIN-004,1,2306,"Limit political ad spending","COR-FIN-004  Limit political ad spending"
257,COR-WHB-001,1,2307,"Whistleblower protections","COR-WHB-001  Whistleblower protections"
258,COR-ETH-001,1,2308,"Ban lobbyists from governing industries","COR-ETH-001  Ban lobbyists from governing industries"
259,COR-ETH-002,1,2309,"Ban stock trading by officials","COR-ETH-002  Ban stock trading by officials"
260,COR-ETH-003,1,2310,"Applies to Congress","COR-ETH-003  Applies to Congress"
261,COR-ETH-004,1,2311,"Applies to judges","COR-ETH-004  Applies to judges"
262,COR-ETH-005,1,2312,"Applies to executive branch","COR-ETH-005  Applies to executive branch"
263,COR-ETH-006,1,2313,"Applies to president/VP","COR-ETH-006  Applies to president/VP"
264,COR-ETH-007,1,2314,"Applies to immediate family","COR-ETH-007  Applies to immediate family"
265,COR-ETH-008,1,2315,"Applies to spouses/partners","COR-ETH-008  Applies to spouses/partners"
266,COR-ETH-009,1,2316,"Applies to extended relationships","COR-ETH-009  Applies to extended relationships"
267,COR-ETH-010,1,2317,"Allow blind collective investment only","COR-ETH-010  Allow blind collective investment only"
268,RGT-PRV-001,1,2319,"Explicit right to privacy","RGT-PRV-001  Explicit right to privacy"
269,RGT-PRV-002,1,2320,"Medical privacy protections","RGT-PRV-002  Medical privacy protections"
270,RGT-PRV-003,1,2321,"Digital privacy protections","RGT-PRV-003  Digital privacy protections"
271,RGT-BOD-001,1,2322,"Bodily autonomy","RGT-BOD-001  Bodily autonomy"
272,RGT-BOD-002,1,2323,"Abortion rights","RGT-BOD-002  Abortion rights"
273,RGT-BOD-003,1,2324,"Contraception rights","RGT-BOD-003  Contraception rights"
274,RGT-BOD-004,1,2325,"Gender affirming care","RGT-BOD-004  Gender affirming care"
275,RGT-BOD-005,1,2326,"Ban intersex surgeries","RGT-BOD-005  Ban intersex surgeries"
276,RGT-BOD-006,1,2327,"Ban conversion therapy","RGT-BOD-006  Ban conversion therapy"
277,RGT-EQT-001,1,2328,"Expanded equality protections","RGT-EQT-001  Expanded equality protections"
278,RGT-EQT-002,1,2329,"Include sexual orientation","RGT-EQT-002  Include sexual orientation"
279,RGT-EQT-003,1,2330,"Include romantic orientation","RGT-EQT-003  Include romantic orientation"
280,RGT-EQT-004,1,2331,"Expandable protections","RGT-EQT-004  Expandable protections"
281,RGT-REL-001,1,2332,"Freedom of religion","RGT-REL-001  Freedom of religion"
282,RGT-REL-002,1,2333,"Freedom from religion","RGT-REL-002  Freedom from religion"
283,RGT-REL-003,1,2334,"Remove abuse protections","RGT-REL-003  Remove abuse protections"
284,RGT-REL-004,1,2335,"Remove tax exemptions for abuse","RGT-REL-004  Remove tax exemptions for abuse"
285,RGT-TEC-001,1,2336,"Ban government data purchases","RGT-TEC-001  Ban government data purchases"
286,RGT-DET-001,1,2337,"Ban indefinite detention","RGT-DET-001  Ban indefinite detention"
287,RGT-DET-002,1,2338,"Ban offshore incarceration","RGT-DET-002  Ban offshore incarceration"
288,RGT-EDU-001,1,2339,"Right to education","RGT-EDU-001  Right to education"
289,HLT-MHC-001,1,2341,"Mental healthcare included","HLT-MHC-001  Mental healthcare included"
290,HLT-STD-001,1,2342,"Evidence-based coverage","HLT-STD-001  Evidence-based coverage"
291,HLT-STD-002,1,2343,"Protection from partisan interference","HLT-STD-002  Protection from partisan interference"
292,HLT-STD-003,1,2344,"Minimum service levels","HLT-STD-003  Minimum service levels"
293,HLT-STD-004,1,2345,"Maximum wait times","HLT-STD-004  Maximum wait times"
294,HLT-STD-005,1,2346,"Independent scientific governance","HLT-STD-005  Independent scientific governance"
295,HLT-STD-006,1,2347,"Staggered appointments","HLT-STD-006  Staggered appointments"
296,HLT-STD-007,1,2348,"Mixed federal/state appointments","HLT-STD-007  Mixed federal/state appointments"
297,HLT-STD-008,1,2349,"Anti-capture guardrails","HLT-STD-008  Anti-capture guardrails"
298,HLT-STD-009,1,2350,"Full data transparency","HLT-STD-009  Full data transparency"
299,HLT-STD-010,1,2351,"Publish dissenting opinions","HLT-STD-010  Publish dissenting opinions"
300,HLT-STD-011,1,2352,"Independent audit mechanisms","HLT-STD-011  Independent audit mechanisms"
301,HLT-STD-012,1,2353,"Treat addiction as medical condition","HLT-STD-012  Treat addiction as medical condition"
302,HLT-STD-013,1,2354,"Harm reduction systems","HLT-STD-013  Harm reduction systems"
303,HLT-COV-001,1,2356,"Ban tiered healthcare","HLT-COV-001  Ban tiered healthcare"
304,HLT-COV-002,1,2357,"One plan for all","HLT-COV-002  One plan for all"
305,HLT-COV-003,1,2358,"Single payer system","HLT-COV-003  Single payer system"
306,HLT-EMS-001,1,2360,"Emergency care free to all","HLT-EMS-001  Emergency care free to all"
307,HLT-EMS-002,1,2361,"Includes ambulance and follow-up","HLT-EMS-002  Includes ambulance and follow-up"
308,HLT-ACC-001,1,2363,"Coverage for citizens/residents","HLT-ACC-001  Coverage for citizens/residents"
309,HLT-ACC-002,1,2364,"Residency requirement rules","HLT-ACC-002  Residency requirement rules"
310,HLT-ACC-003,1,2365,"Exception for serious conditions","HLT-ACC-003  Exception for serious conditions"
311,HLT-PHR-001,1,2367,"Generic drug quality standards","HLT-PHR-001  Generic drug quality standards"
312,HLT-PHR-002,1,2368,"Ban non-essential allergens","HLT-PHR-002  Ban non-essential allergens"
313,HLT-PHR-003,1,2369,"Supply chain traceability","HLT-PHR-003  Supply chain traceability"
314,HLT-SUP-001,1,2371,"Supplement research funding","HLT-SUP-001  Supplement research funding"
315,HLT-SUP-002,1,2372,"Supplement labeling standards","HLT-SUP-002  Supplement labeling standards"
316,HLT-SUP-003,1,2373,"Lab transparency","HLT-SUP-003  Lab transparency"
317,HLT-SUP-004,1,2374,"Minimum quality standards","HLT-SUP-004  Minimum quality standards"
318,HLT-TEL-001,1,2376,"Telemedicine without regional restriction","HLT-TEL-001  Telemedicine without regional restriction"
319,HLT-TEL-002,1,2377,"Telemedicine as access equalizer","HLT-TEL-002  Telemedicine as access equalizer"
320,JUS-CRJ-001,1,2379,"End mandatory minimums","JUS-CRJ-001  End mandatory minimums"
321,JUS-CRJ-002,1,2380,"Reduce sentencing disparities","JUS-CRJ-002  Reduce sentencing disparities"
322,JUS-POL-001,1,2381,"Demilitarize police","JUS-POL-001  Demilitarize police"
323,JUS-POL-002,1,2382,"Community policing","JUS-POL-002  Community policing"
324,JUS-POL-003,1,2383,"Mental health support for police","JUS-POL-003  Mental health support for police"
325,JUS-POL-004,1,2384,"Separate crisis responders","JUS-POL-004  Separate crisis responders"
326,JUS-POL-005,1,2385,"Ban racial profiling","JUS-POL-005  Ban racial profiling"
327,JUS-POL-006,1,2386,"Ban police automatic weapons","JUS-POL-006  Ban police automatic weapons"
328,JUS-POL-007,1,2387,"Ban police weapons of war","JUS-POL-007  Ban police weapons of war"
329,JUS-POL-008,1,2388,"National Guard fallback for extreme cases","JUS-POL-008  National Guard fallback for extreme cases"
330,JUS-POL-009,1,2389,"Mandatory community service","JUS-POL-009  Mandatory community service"
331,JUS-DRG-001,1,2391,"End war on drugs","JUS-DRG-001  End war on drugs"
332,JUS-DRG-002,1,2392,"Decriminalize possession","JUS-DRG-002  Decriminalize possession"
333,JUS-DRG-003,1,2393,"Redirect funding to treatment","JUS-DRG-003  Redirect funding to treatment"
334,JUS-DRG-004,1,2394,"Regulated substance frameworks","JUS-DRG-004  Regulated substance frameworks"
335,JUS-DRG-005,1,2395,"No penalty for overdose assistance","JUS-DRG-005  No penalty for overdose assistance"
336,HLT-REB-001,1,2397,"National rehab standards","HLT-REB-001  National rehab standards"
337,HLT-REB-002,1,2398,"Evidence-based treatment required","HLT-REB-002  Evidence-based treatment required"
338,HLT-REB-003,1,2399,"Ban abusive practices","HLT-REB-003  Ban abusive practices"
339,HLT-REB-004,1,2400,"Outcome transparency","HLT-REB-004  Outcome transparency"
340,HLT-REB-005,1,2401,"Accessible treatment","HLT-REB-005  Accessible treatment"
341,HLT-REB-006,1,2402,"Oversight and audits","HLT-REB-006  Oversight and audits"
342,HLT-REB-007,1,2403,"Expand voluntary programs","HLT-REB-007  Expand voluntary programs"
343,MED-PRS-001,1,2405,"Protect journalists","MED-PRS-001  Protect journalists"
344,MED-PRS-002,1,2406,"Protect sources","MED-PRS-002  Protect sources"
345,MED-PRS-003,1,2407,"Limit compelled disclosure","MED-PRS-003  Limit compelled disclosure"
346,MED-PRS-004,1,2408,"Ban retaliation","MED-PRS-004  Ban retaliation"
347,MED-PRS-005,1,2409,"Prevent misuse of secrecy laws","MED-PRS-005  Prevent misuse of secrecy laws"
348,MED-PRS-006,1,2410,"Judicial review before disclosure","MED-PRS-006  Judicial review before disclosure"
349,MED-PRS-007,1,2411,"Limit surveillance of journalists","MED-PRS-007  Limit surveillance of journalists"
350,MED-PRS-008,1,2412,"Include independent journalists","MED-PRS-008  Include independent journalists"
351,MED-PRS-009,1,2413,"Transparency on targeting journalists","MED-PRS-009  Transparency on targeting journalists"
352,TRM-LIM-001,1,2415,"House max 6 terms","TRM-LIM-001  House max 6 terms"
353,TRM-LIM-002,1,2416,"Senate max 3 terms","TRM-LIM-002  Senate max 3 terms"
354,TRM-LIM-003,1,2417,"Combined max 8 terms / 20 years","TRM-LIM-003  Combined max 8 terms / 20 years"
355,TRM-RUN-001,1,2418,"No running while in office","TRM-RUN-001  No running while in office"
356,TRM-RUN-002,1,2419,"Two-year wait rule","TRM-RUN-002  Two-year wait rule"
357,TRM-VAC-001,1,2420,"Vacancy rules respect wait periods","TRM-VAC-001  Vacancy rules respect wait periods"
358,TRM-VAC-002,1,2421,"Special election exception","TRM-VAC-002  Special election exception"
359,TRM-VAC-003,1,2422,"Senate appointment exception","TRM-VAC-003  Senate appointment exception"
360,ADM-CON-001A,1,2752,(DoL),"ADM-CON-001A (DoL)"
361,ADM-CON-001B,1,2753,(DoE),"ADM-CON-001B (DoE)"
362,RGT-EDU-001,1,2849,"→ Right to education","RGT-EDU-001 → Right to education"
363,RGT-EDU-001,1,2860,"→ Expand:","RGT-EDU-001 → Expand:"
364,ECO-WRK-001,1,2885,"(livable wage)","ECO-WRK-001 (livable wage)"
365,RGT-LAB-001,1,2898,"→ Paid parental leave","RGT-LAB-001 → Paid parental leave"
366,RGT-EDU-001,1,2928,"(refined, not duplicated)","RGT-EDU-001 (refined, not duplicated)"
367,RGT-LAB-001,1,2929,"(extended via supporting rule)","RGT-LAB-001 (extended via supporting rule)"
368,SYS-GEO-001,1,3008,"→ early rules","SYS-GEO-001 → early rules"
369,SYS-GEO-006,1,3009,"→ later expanded rules","SYS-GEO-006 → later expanded rules"
370,HLT-STD-005,1,3024,"→ governance body","HLT-STD-005 → governance body"
371,JUS-POL-007,1,3043,"→ automatic weapons","JUS-POL-007 → automatic weapons"
372,JUS-POL-008,1,3044,"→ weapons of war","JUS-POL-008 → weapons of war"
373,JUS-POL-010,1,3045,"→ applies to FBI","JUS-POL-010 → applies to FBI"
374,JUS-POL-011,1,3046,"→ National Guard fallback","JUS-POL-011 → National Guard fallback"
375,TEC-DAT-001,1,3407,"Individuals own their personal data as a legal property/right","TEC-DAT-001  Individuals own their personal data as a legal property/right"
376,TEC-DAT-002,1,3408,"Companies must obtain explicit, informed, revocable consent for data use","TEC-DAT-002  Companies must obtain explicit, informed, revocable consent for data use"
377,TEC-DAT-003,1,3409,"Users must be able to access, export, and delete their data","TEC-DAT-003  Users must be able to access, export, and delete their data"
378,TEC-DAT-004,1,3410,"Ban dark patterns in consent flows","TEC-DAT-004  Ban dark patterns in consent flows"
379,TEC-DAT-005,1,3411,"Data brokers are heavily restricted or banned","TEC-DAT-005  Data brokers are heavily restricted or banned"
380,RGT-TEC-001,1,3415,"(good foundation)","RGT-TEC-001 (good foundation)"
381,TEC-AI-001,1,3417,"Require transparency in AI decision-making systems affecting rights or access","TEC-AI-001  Require transparency in AI decision-making systems affecting rights or access"
382,TEC-AI-002,1,3418,"Ban fully automated decisions in critical domains (healthcare, legal, employment)","TEC-AI-002  Ban fully automated decisions in critical domains (healthcare, legal, employment)"
383,TEC-AI-003,1,3419,"Require auditability of AI systems","TEC-AI-003  Require auditability of AI systems"
384,TEC-AI-004,1,3420,"Require training data disclosure (within reason / safety bounds)","TEC-AI-004  Require training data disclosure (within reason / safety bounds)"
385,TEC-AI-005,1,3421,"Liability must exist for harm caused by AI systems","TEC-AI-005  Liability must exist for harm caused by AI systems"
386,TEC-ALG-001,1,3423,"Platforms must disclose when algorithmic ranking or filtering is used","TEC-ALG-001  Platforms must disclose when algorithmic ranking or filtering is used"
387,TEC-ALG-002,1,3424,"Users must have access to a non-algorithmic (chronological or neutral) option","TEC-ALG-002  Users must have access to a non-algorithmic (chronological or neutral) option"
388,TEC-ALG-003,1,3425,"Require auditing of algorithms for bias and manipulation","TEC-ALG-003  Require auditing of algorithms for bias and manipulation"
389,TEC-ALG-004,1,3426,"Ban manipulative engagement optimization targeting psychological vulnerabilities","TEC-ALG-004  Ban manipulative engagement optimization targeting psychological vulnerabilities"
390,TEC-PLT-001,1,3428,"Large platforms treated as regulated public-facing infrastructure (not pure private actors)","TEC-PLT-001  Large platforms treated as regulated public-facing infrastructure (not pure private actors)"
391,TEC-PLT-002,1,3429,"Require transparency in moderation policies and enforcement","TEC-PLT-002  Require transparency in moderation policies and enforcement"
392,TEC-PLT-003,1,3430,"Protect lawful speech while allowing clear limits on harm (needs later precision)","TEC-PLT-003  Protect lawful speech while allowing clear limits on harm (needs later precision)"
393,TEC-PLT-004,1,3431,"Require appeal mechanisms for moderation decisions","TEC-PLT-004  Require appeal mechanisms for moderation decisions"
394,TEC-SUR-001,1,3433,"Ban warrantless mass surveillance","TEC-SUR-001  Ban warrantless mass surveillance"
395,TEC-SUR-002,1,3434,"Ban government purchase of private surveillance data (you already have this)","TEC-SUR-002  Ban government purchase of private surveillance data (you already have this)"
396,TEC-SUR-003,1,3435,"Restrict facial recognition use in public spaces","TEC-SUR-003  Restrict facial recognition use in public spaces"
397,TEC-SUR-004,1,3436,"Require strict warrants and audit logs for surveillance access","TEC-SUR-004  Require strict warrants and audit logs for surveillance access"
398,TEC-INT-001,1,3438,"Net neutrality protections","TEC-INT-001  Net neutrality protections"
399,TEC-INT-002,1,3439,"Prevent ISP-level discrimination or throttling","TEC-INT-002  Prevent ISP-level discrimination or throttling"
400,TEC-INT-003,1,3440,"Ensure open access to the internet as a public utility","TEC-INT-003  Ensure open access to the internet as a public utility"
401,TEC-CYB-001,1,3445,"Minimum security standards for critical infrastructure systems","TEC-CYB-001  Minimum security standards for critical infrastructure systems"
402,TEC-CYB-002,1,3446,"Mandatory breach disclosure timelines","TEC-CYB-002  Mandatory breach disclosure timelines"
403,TEC-CYB-003,1,3447,"Liability for negligent data security practices","TEC-CYB-003  Liability for negligent data security practices"
404,TEC-CYB-004,1,3448,"Incentives for secure software development practices","TEC-CYB-004  Incentives for secure software development practices"
405,TEC-AI-001,1,3541,"AI systems that materially affect rights, liberty, healthcare, education, employment, benefits, or policing must be subject to heightened governance and audit requirements.","TEC-AI-001 AI systems that materially affect rights, liberty, healthcare, education, employment, benefits, or policing must be subject to heightened governance and audit requirements."
406,TEC-AI-002,1,3542,"No fully automated decisions in critical domains without meaningful human review, clear accountability, and a right to contest outcomes.","TEC-AI-002 No fully automated decisions in critical domains without meaningful human review, clear accountability, and a right to contest outcomes."
407,TEC-AI-003,1,3543,"Military AI must not be permitted to make uncontrolled lethal targeting or force decisions without strict human accountability and legal constraints.","TEC-AI-003 Military AI must not be permitted to make uncontrolled lethal targeting or force decisions without strict human accountability and legal constraints."
408,TEC-SUR-001,1,3544,"Ban or sharply restrict AI-powered mass surveillance, including persistent public-space tracking, predictive policing, and suspicion scoring.","TEC-SUR-001 Ban or sharply restrict AI-powered mass surveillance, including persistent public-space tracking, predictive policing, and suspicion scoring."
409,TEC-MHC-001,1,3545,"AI mental-health tools may assist but must not replace qualified clinical judgment in diagnosis, crisis response, or high-risk treatment decisions.","TEC-MHC-001 AI mental-health tools may assist but must not replace qualified clinical judgment in diagnosis, crisis response, or high-risk treatment decisions."
410,TEC-ENV-001,1,3546,"Large AI models and data centers must meet strict transparency standards for energy, water, emissions, and e-waste impacts.","TEC-ENV-001 Large AI models and data centers must meet strict transparency standards for energy, water, emissions, and e-waste impacts."
411,TEC-ALG-001,1,3547,"People must have the right to know when AI materially influences ranking, eligibility, moderation, triage, or access decisions.","TEC-ALG-001 People must have the right to know when AI materially influences ranking, eligibility, moderation, triage, or access decisions."
412,TEC-ALG-002,1,3548,"Covered AI systems must be independently auditable for bias, safety, manipulation, and reliability.","TEC-ALG-002 Covered AI systems must be independently auditable for bias, safety, manipulation, and reliability."
413,RGT-IMM-001,1,3552,"Immigration reform","RGT-IMM-001 Immigration reform"
414,RGT-DET-003,1,3553,"End indefinite detention in facilities like Guantánamo / Guantanamo Bay and analogous legal black holes","RGT-DET-003 End indefinite detention in facilities like Guantánamo / Guantanamo Bay and analogous legal black holes"
415,RGT-TEC-001,1,3765,"/ ban government purchase of personal data","RGT-TEC-001 / ban government purchase of personal data"
416,RGT-TEC-001,1,3824,"ban government purchase of data broker data","RGT-TEC-001 ban government purchase of data broker data"
417,RGT-TEC-001,1,3835,"Ban government purchase of personal data / data broker data","RGT-TEC-001 Ban government purchase of personal data / data broker data"
418,TEC-MIL-001,1,4013,"→ TEC-MIL-023","TEC-MIL-001 → TEC-MIL-023"
419,TEC-MIL-005,1,4163,"(now much stricter)","TEC-MIL-005 (now much stricter)"
420,TEC-MIL-002,1,4282,"(autonomous lethal ban)","TEC-MIL-002 (autonomous lethal ban)"
421,TEC-MIL-005,1,4283,"(no AI target generation)","TEC-MIL-005 (no AI target generation)"
422,TEC-MIL-006,1,4284,"(human decision requirement)","TEC-MIL-006 (human decision requirement)"
423,TEC-MIL-023,1,4423,"(export controls)","TEC-MIL-023 (export controls)"
424,TEC-MIL-040,1,4490,"and 041 capture your sanctions position cleanly.","TEC-MIL-040 and 041 capture your sanctions position cleanly."
425,TEC-MIL-042,1,4491,"and 043 preserve your intent to avoid unilateral disadvantage.","TEC-MIL-042 and 043 preserve your intent to avoid unilateral disadvantage."
426,TEC-MIL-044,1,4492,"prevents the exception from gutting the doctrine.","TEC-MIL-044 prevents the exception from gutting the doctrine."
427,TEC-MIL-002,1,4593,"(autonomous lethal ban)","TEC-MIL-002 (autonomous lethal ban)"
428,TEC-MIL-005,1,4594,"(no target generation)","TEC-MIL-005 (no target generation)"
429,TEC-MIL-012,1,4595,"(law of armed conflict)","TEC-MIL-012 (law of armed conflict)"
430,TEC-CYB-001,1,4650,"→ 004 (cybersecurity standards)","TEC-CYB-001 → 004 (cybersecurity standards)"
431,TEC-MIL-050,1,4725,"→ TEC-MIL-057","TEC-MIL-050 → TEC-MIL-057"
432,HLT-MHC-001,1,4873,"mental healthcare must be included","HLT-MHC-001 mental healthcare must be included"
433,HLT-MHC-032,1,5188,"(no improperly obtained data)","HLT-MHC-032 (no improperly obtained data)"
434,HLT-AI-001,1,5394,"→ HLT-AI-025","HLT-AI-001 → HLT-AI-025"
435,HLT-COV-001,1,5622,"to 004 already cover:","HLT-COV-001 to 004 already cover:"
436,HLT-MHC-001,1,5626,"and related items already cover:","HLT-MHC-001 and related items already cover:"
437,TEC-LAB-001,1,5787,"→ TEC-LAB-024","TEC-LAB-001 → TEC-LAB-024"
438,TEC-ENV-001,1,6282,"→ TEC-ENV-020","TEC-ENV-001 → TEC-ENV-020"
439,TEC-ENV-016,1,6376,"and 017 already cover AI-specific anti-greenwashing.","TEC-ENV-016 and 017 already cover AI-specific anti-greenwashing."
440,TEC-EDU-001,1,6555,"→ TEC-EDU-024","TEC-EDU-001 → TEC-EDU-024"
441,ECO-INS-001,1,6704,"and 002","ECO-INS-001 and 002"
442,SYS-AI-001,1,6979,"→ SYS-AI-006","SYS-AI-001 → SYS-AI-006"
443,TEC-JUD-001,1,6981,"→ TEC-JUD-007","TEC-JUD-001 → TEC-JUD-007"
444,LAB-WRK-001,1,6983,"→ LAB-WRK-003","LAB-WRK-001 → LAB-WRK-003"
445,HLT-MHC-001,2,1383,"Mental healthcare must be included","HLT-MHC-001  Mental healthcare must be included"
446,HLT-STD-001,2,1384,"Coverage must be evidence-based","HLT-STD-001  Coverage must be evidence-based"
447,HLT-STD-002,2,1385,"Protection from partisan interference","HLT-STD-002  Protection from partisan interference"
448,HLT-SUP-001,2,1386,"Supplement regulation + labeling","HLT-SUP-001  Supplement regulation + labeling"
449,HLT-SUP-002,2,1387,"Supply chain traceability","HLT-SUP-002  Supply chain traceability"
450,HLT-EMS-001,2,1388,"Emergency care free for all","HLT-EMS-001  Emergency care free for all"
451,HLT-ACC-001,2,1389,"Residency-based coverage rules","HLT-ACC-001  Residency-based coverage rules"
452,JUS-DRG-001,2,1391,"End war on drugs framework","JUS-DRG-001  End war on drugs framework"
453,JUS-DRG-002,2,1392,"Decriminalize personal possession","JUS-DRG-002  Decriminalize personal possession"
454,HLT-DRG-003,2,1393,"Treat addiction as medical condition","HLT-DRG-003  Treat addiction as medical condition"
455,HLT-DRG-004,2,1394,"Harm reduction systems","HLT-DRG-004  Harm reduction systems"
456,HLT-REB-001,2,1395,"Rehab facility regulation","HLT-REB-001  Rehab facility regulation"
457,HLT-REB-002,2,1396,"Evidence-based rehab requirement","HLT-REB-002  Evidence-based rehab requirement"
458,MED-PRS-001,2,1398,"Protect journalists from retaliation","MED-PRS-001  Protect journalists from retaliation"
459,MED-PRS-002,2,1399,"Protect confidential sources","MED-PRS-002  Protect confidential sources"
460,MED-PRS-003,2,1400,"Limit compelled disclosure","MED-PRS-003  Limit compelled disclosure"
461,COR-WHB-001,2,1401,"Whistleblower protections","COR-WHB-001  Whistleblower protections"
462,MED-PRS-004,2,1402,"Limit surveillance of journalists","MED-PRS-004  Limit surveillance of journalists"
463,SYS-GEO-001,2,1404,"Geography must not determine access","SYS-GEO-001  Geography must not determine access"
464,SYS-GEO-002,2,1405,"National uniform standards required","SYS-GEO-002  National uniform standards required"
465,SYS-GEO-003,2,1406,"Cross-state access guaranteed","SYS-GEO-003  Cross-state access guaranteed"
466,SYS-STR-001,2,1407,"Anti-centralization for high-risk systems","SYS-STR-001  Anti-centralization for high-risk systems"
467,SYS-STR-002,2,1408,"Distributed election control","SYS-STR-002  Distributed election control"
468,HLT-MHC-001,2,1474,[CORE][RIGHT][HIGH_PRIORITY],"HLT-MHC-001 [CORE][RIGHT][HIGH_PRIORITY]"
469,HLT-MHC-001,2,1638,"Mental healthcare must be included","HLT-MHC-001 Mental healthcare must be included"
470,HLT-STD-001,2,1639,"Coverage decisions must be evidence-based","HLT-STD-001 Coverage decisions must be evidence-based"
471,HLT-STD-002,2,1640,"Coverage must be insulated from partisan interference","HLT-STD-002 Coverage must be insulated from partisan interference"
472,HLT-PHR-001,2,1641,"Stricter quality standards for generic medicine ingredients","HLT-PHR-001 Stricter quality standards for generic medicine ingredients"
473,HLT-PHR-002,2,1642,"Ban non-essential common allergens in medicines","HLT-PHR-002 Ban non-essential common allergens in medicines"
474,HLT-SUP-001,2,1643,"Fund supplement efficacy/safety studies","HLT-SUP-001 Fund supplement efficacy/safety studies"
475,HLT-SUP-002,2,1644,"New supplement label standards","HLT-SUP-002 New supplement label standards"
476,HLT-SUP-003,2,1645,"Supplement lab testing transparency","HLT-SUP-003 Supplement lab testing transparency"
477,HLT-SUP-004,2,1646,"Minimum quality/testing standards for supplements","HLT-SUP-004 Minimum quality/testing standards for supplements"
478,HLT-PHR-003,2,1647,"End-to-end supply chain traceability for drugs/supplements","HLT-PHR-003 End-to-end supply chain traceability for drugs/supplements"
479,HLT-EMS-001,2,1648,"Emergency services free for all regardless of citizenship","HLT-EMS-001 Emergency services free for all regardless of citizenship"
480,HLT-EMS-002,2,1649,"Emergency care includes ambulance, ER, supplies, follow-up","HLT-EMS-002 Emergency care includes ambulance, ER, supplies, follow-up"
481,HLT-ACC-001,2,1650,"Coverage for citizens and long-term/permanent residents","HLT-ACC-001 Coverage for citizens and long-term/permanent residents"
482,HLT-ACC-002,2,1651,"Two-year residency rule for elective/non-urgent procedures","HLT-ACC-002 Two-year residency rule for elective/non-urgent procedures"
483,HLT-ACC-003,2,1652,"Exception for life-threatening or disability-causing conditions","HLT-ACC-003 Exception for life-threatening or disability-causing conditions"
484,HLT-TEL-001,2,1653,"Telemedicine must not have regional restrictions","HLT-TEL-001 Telemedicine must not have regional restrictions"
485,HLT-TEL-002,2,1654,"Telemedicine must bridge unavailable local coverage","HLT-TEL-002 Telemedicine must bridge unavailable local coverage"
486,HLT-COV-001,2,1655,"Ban tiered healthcare coverage","HLT-COV-001 Ban tiered healthcare coverage"
487,HLT-COV-002,2,1656,"One plan for everyone","HLT-COV-002 One plan for everyone"
488,HLT-COV-003,2,1657,"Single-payer healthcare","HLT-COV-003 Single-payer healthcare"
489,HLT-STD-003,2,1658,"Minimum healthcare service levels","HLT-STD-003 Minimum healthcare service levels"
490,HLT-STD-004,2,1659,"Maximum healthcare wait times","HLT-STD-004 Maximum healthcare wait times"
491,HLT-STD-005,2,1661,"Independent scientific governance body","HLT-STD-005 Independent scientific governance body"
492,HLT-STD-006,2,1662,"Staggered appointments","HLT-STD-006 Staggered appointments"
493,HLT-STD-007,2,1663,"Federal and state appointment participation","HLT-STD-007 Federal and state appointment participation"
494,HLT-STD-008,2,1664,"Multi-layer anti-capture guardrails","HLT-STD-008 Multi-layer anti-capture guardrails"
495,HLT-STD-009,2,1665,"Full transparency of evidence, methods, exclusions","HLT-STD-009 Full transparency of evidence, methods, exclusions"
496,HLT-STD-010,2,1666,"Publish dissenting scientific opinions","HLT-STD-010 Publish dissenting scientific opinions"
497,HLT-STD-011,2,1667,"Independent audit of scientific integrity","HLT-STD-011 Independent audit of scientific integrity"
498,SYS-GEO-001,2,1668,"Geography must not determine access to fundamental rights or care","SYS-GEO-001 Geography must not determine access to fundamental rights or care"
499,SYS-GEO-002,2,1669,"National baseline of rights/services must be uniform","SYS-GEO-002 National baseline of rights/services must be uniform"
500,SYS-GEO-003,2,1670,"States may not restrict federally guaranteed rights/services","SYS-GEO-003 States may not restrict federally guaranteed rights/services"
501,SYS-GEO-004,2,1671,"Cross-state access to care must be guaranteed","SYS-GEO-004 Cross-state access to care must be guaranteed"
502,SYS-GEO-005,2,1672,"Travel/accommodation support when local access unavailable","SYS-GEO-005 Travel/accommodation support when local access unavailable"
503,SYS-FED-001,2,1673,"High-risk systems must not be fully centralized federally","SYS-FED-001 High-risk systems must not be fully centralized federally"
504,SYS-FED-002,2,1674,"Elections remain primarily state/local administered","SYS-FED-002 Elections remain primarily state/local administered"
505,SYS-FED-003,2,1675,"Federal government may set standards but not directly control elections","SYS-FED-003 Federal government may set standards but not directly control elections"
506,SYS-FED-004,2,1676,"Multiple oversight layers required for elections","SYS-FED-004 Multiple oversight layers required for elections"
507,SYS-FED-005,2,1677,"Safeguards against both state suppression and federal manipulation","SYS-FED-005 Safeguards against both state suppression and federal manipulation"
508,MED-PRS-001,2,1679,"Protect journalists engaged in lawful newsgathering","MED-PRS-001 Protect journalists engaged in lawful newsgathering"
509,MED-PRS-002,2,1680,"Protect confidential sources","MED-PRS-002 Protect confidential sources"
